416;;postgres;;_numeric;;mysql;;text
417;;postgres;;_interval;;mysql;;text
418;;postgres;;time;;mysql;;time
419;;postgres;;timestamp;;mysql;;timestamp
420;;postgres;;interval;;mysql;;timestamp
421;;postgres;;integer;;mysql;;int
422;;postgres;;serial;;mysql;;int
423;;postgres;;int2;;mysql;;int
424;;postgres;;int4;;mysql;;int
425;;postgres;;int8;;mysql;;int
426;;postgres;;character;;mysql;;char
427;;postgres;;character varying;;mysql;;varchar
428;;postgres;;cidr;;mysql;;bigint unsigned
429;;postgres;;json;;mysql;;json
430;;postgres;;date;;mysql;;date
431;;postgres;;double precision;;mysql;;double precision
432;;postgres;;boolean;;mysql;;bool
433;;postgres;;bool;;mysql;;bool
434;;postgres;;macaddr;;mysql;;varchar
435;;postgres;;bigint;;mysql;;bigint
436;;postgres;;bigserial;;mysql;;bigint
437;;postgres;;box;;mysql;;polygon
438;;postgres;;circle;;mysql;;polygon
439;;postgres;;polygon;;mysql;;polygon
440;;postgres;;path;;mysql;;linestring
441;;postgres;;line;;mysql;;linestring
442;;postgres;;lseg;;mysql;;linestring
443;;postgres;;bit;;mysql;;bit
444;;postgres;;bit varying;;mysql;;bit
445;;postgres;;xml;;mysql;;longtext
446;;postgres;;tsvector;;mysql;;longtext
447;;postgres;;tsquery;;mysql;;longtext
448;;postgres;;uuid;;mysql;;longtext
449;;postgres;;jsonb;;mysql;;longblob
450;;postgres;;bigint;;bigquery;;int64
451;;postgres;;bigserial;;bigquery;;int64
452;;postgres;;cidr;;bigquery;;int64
453;;postgres;;inet;;bigquery;;int64
454;;postgres;;integer;;bigquery;;int64
455;;postgres;;smallint;;bigquery;;int64
456;;postgres;;smallserial;;bigquery;;int64
457;;postgres;;serial;;bigquery;;int64
458;;postgres;;int2;;bigquery;;int64
459;;postgres;;int4;;bigquery;;int64
460;;postgres;;year;;bigquery;;int64
461;;postgres;;bit;;bigquery;;int64
462;;postgres;;int8;;bigquery;;int64
463;;postgres;;bit varying;;bigquery;;bytes
464;;postgres;;bytea;;bigquery;;bytes
465;;postgres;;boolean;;bigquery;;bool
466;;postgres;;bool;;bigquery;;bool
467;;postgres;;character;;bigquery;;string
468;;postgres;;character varying;;bigquery;;string
469;;postgres;;macaddr;;bigquery;;string
470;;postgres;;macaddr8;;bigquery;;string
471;;postgres;;text;;bigquery;;string
472;;postgres;;varchar;;bigquery;;string
473;;postgres;;mpaa_rating;;bigquery;;string
474;;postgres;;bpchar;;bigquery;;string
475;;postgres;;jsonb;;bigquery;;string
476;;postgres;;tsquery;;bigquery;;string
477;;postgres;;tsvector;;bigquery;;string
478;;postgres;;txid_snapshot;;bigquery;;string
479;;postgres;;uuid;;bigquery;;string
480;;postgres;;xml;;bigquery;;string
481;;postgres;;date;;bigquery;;date
482;;postgres;;double precision;;bigquery;;float64
483;;postgres;;money;;bigquery;;float64
484;;postgres;;real;;bigquery;;float64
485;;postgres;;float8;;bigquery;;float64
486;;postgres;;json;;bigquery;;json
487;;postgres;;interval;;bigquery;;timestamp
488;;postgres;;timestamp;;bigquery;;timestamp
489;;postgres;;timestamptz;;bigquery;;timestamp
490;;postgres;;timetz;;bigquery;;time
491;;postgres;;time;;bigquery;;time
492;;postgres;;numeric;;bigquery;;numeric
493;;postgres;;_text;;bigquery;;array
494;;postgres;;_numeric;;bigquery;;array
495;;postgres;;_interval;;bigquery;;array
496;;postgres;;timestamp;;snowflake;;timestamp
497;;postgres;;timestamptz;;snowflake;;timestamp
498;;postgres;;int2;;snowflake;;smallint
499;;postgres;;smallserial;;snowflake;;smallint
500;;postgres;;bool;;snowflake;;boolean
501;;postgres;;date;;snowflake;;date
502;;postgres;;time;;snowflake;;time
503;;postgres;;timetz;;snowflake;;time
504;;postgres;;uuid;;snowflake;;string
505;;postgres;;mpaa_rating;;snowflake;;string
506;;postgres;;tsvector;;snowflake;;string
507;;postgres;;bpchar;;snowflake;;character
508;;postgres;;character;;snowflake;;character
509;;postgres;;character varying;;snowflake;;character
510;;postgres;;bit;;snowflake;;binary
511;;postgres;;double precision;;snowflake;;double precision
512;;postgres;;varbit;;snowflake;;varbinary
513;;postgres;;bytea;;snowflake;;varbinary
514;;postgres;;float4;;snowflake;;float
515;;postgres;;real;;snowflake;;float
516;;postgres;;float8;;snowflake;;float8
517;;postgres;;macaddr;;snowflake;;text
518;;postgres;;macaddr8;;snowflake;;text
519;;postgres;;cidr;;snowflake;;text
520;;postgres;;text;;snowflake;;text
521;;postgres;;bigserial;;snowflake;;bigint
522;;postgres;;int8;;snowflake;;bigint
523;;postgres;;numeric;;snowflake;;numeric
524;;postgres;;money;;snowflake;;numeric
525;;postgres;;varchar;;snowflake;;varchar
526;;postgres;;interval;;snowflake;;varchar
527;;postgres;;txid_snapshot;;snowflake;;varchar
528;;postgres;;tsquery;;snowflake;;varchar
529;;postgres;;json;;snowflake;;variant
530;;postgres;;jsonb;;snowflake;;variant
531;;postgres;;xml;;snowflake;;variant
532;;postgres;;int4;;snowflake;;integer
533;;postgres;;serial;;snowflake;;integer
534;;postgres;;year;;snowflake;;integer
535;;postgres;;box;;snowflake;;geography
536;;postgres;;circle;;snowflake;;geography
537;;postgres;;line;;snowflake;;geography
538;;postgres;;lseg;;snowflake;;geography
539;;postgres;;path;;snowflake;;geography
540;;postgres;;point;;snowflake;;geography
541;;postgres;;polygon;;snowflake;;geography
542;;postgres;;_text;;snowflake;;array
543;;postgres;;_bool;;snowflake;;array
544;;postgres;;_bit;;snowflake;;array
545;;postgres;;_box;;snowflake;;array
546;;postgres;;_bpchar;;snowflake;;array
547;;postgres;;_bytea;;snowflake;;array
548;;postgres;;_char;;snowflake;;array
549;;postgres;;_cidr;;snowflake;;array
550;;postgres;;_circle;;snowflake;;array
551;;postgres;;_date;;snowflake;;array
552;;postgres;;_float4;;snowflake;;array
553;;postgres;;_float8;;snowflake;;array
554;;postgres;;_int2;;snowflake;;array
555;;postgres;;_int4;;snowflake;;array
556;;postgres;;_int8;;snowflake;;array
557;;postgres;;_interval;;snowflake;;array
558;;postgres;;_json;;snowflake;;array
559;;postgres;;_jsonb;;snowflake;;array
560;;postgres;;_line;;snowflake;;array
561;;postgres;;_lseg;;snowflake;;array
562;;postgres;;_macaddr;;snowflake;;array
563;;postgres;;_macaddr8;;snowflake;;array
564;;postgres;;_money;;snowflake;;array
565;;postgres;;_numeric;;snowflake;;array
566;;postgres;;_pg_lsn;;snowflake;;array
567;;postgres;;_point;;snowflake;;array
568;;postgres;;_polygon;;snowflake;;array
569;;postgres;;_time;;snowflake;;array
570;;postgres;;_uuid;;snowflake;;array
571;;postgres;;_varbit;;snowflake;;array
572;;postgres;;_varchar;;snowflake;;array
573;;postgres;;_xml;;snowflake;;array
574;;postgres;;_timestamp;;snowflake;;array
575;;postgres;;_path;;snowflake;;array
576;;postgres;;_tsquery;;snowflake;;array
577;;postgres;;_tsvector;;snowflake;;array
578;;postgres;;_txid_snapshot;;snowflake;;array
579;;snowflake;;number;;kinetica;;bignumeric
580;;snowflake;;decimal;;kinetica;;decimal
581;;snowflake;;double;;kinetica;;decimal
582;;snowflake;;double precision;;kinetica;;decimal
583;;snowflake;;real;;kinetica;;decimal
584;;snowflake;;geometry;;kinetica;;geometry
585;;snowflake;;numeric;;kinetica;;numeric
586;;snowflake;;int;;kinetica;;int
